target_definition,feature_family,model,learning_strategy,threshold_strategy,selected_threshold,precision_floor,pr_auc,roc_auc,recall,precision,f1,f2,false_negatives,false_positives,true_positives,true_negatives,train_positive_count,validation_positive_count,test_positive_count,sampling_ratio,hard_negative_rule,status,notes
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.419444,0.776746,0.000000,0.000000,0.000000,0.000000,26,0,0,174,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.200946,0.645225,0.000000,0.000000,0.000000,0.000000,26,0,0,174,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.354584,0.861074,0.000000,0.000000,0.000000,0.000000,26,1,0,173,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.328641,0.793324,0.038462,0.250000,0.066667,0.046296,25,3,1,171,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.345287,0.762378,0.730769,0.240506,0.361905,0.519126,7,60,19,114,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.345287,0.762378,0.730769,0.240506,0.361905,0.519126,7,60,19,114,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.345287,0.762378,0.730769,0.240506,0.361905,0.519126,7,60,19,114,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.300000,0.253359,0.786914,0.000000,0.000000,0.000000,0.000000,26,2,0,172,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.253359,0.786914,0.307692,0.320000,0.313725,0.310078,18,17,8,157,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.500000,0.253359,0.786914,0.307692,0.320000,0.313725,0.310078,18,17,8,157,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.367242,0.863174,0.961538,0.304878,0.462963,0.672043,1,57,25,117,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.367242,0.863174,0.961538,0.304878,0.462963,0.672043,1,57,25,117,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.367242,0.863174,0.961538,0.304878,0.462963,0.672043,1,57,25,117,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.300000,0.469998,0.901636,1.000000,0.234234,0.379562,0.604651,0,85,26,89,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.400000,0.469998,0.901636,1.000000,0.234234,0.379562,0.604651,0,85,26,89,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.150000,0.500000,0.469998,0.901636,1.000000,0.234234,0.379562,0.604651,0,85,26,89,270,21,26,4.185185,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.300000,0.335227,0.754642,0.384615,0.322581,0.350877,0.370370,16,21,10,153,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.335227,0.754642,0.384615,0.322581,0.350877,0.370370,16,21,10,153,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.335227,0.754642,0.384615,0.322581,0.350877,0.370370,16,21,10,153,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.214635,0.697834,0.423077,0.215686,0.285714,0.354839,15,40,11,134,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.400000,0.214635,0.697834,0.423077,0.215686,0.285714,0.354839,15,40,11,134,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.214635,0.697834,0.423077,0.215686,0.285714,0.354839,15,40,11,134,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.481520,0.886826,0.961538,0.308642,0.467290,0.675676,1,56,25,118,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.481520,0.886826,0.961538,0.308642,0.467290,0.675676,1,56,25,118,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.481520,0.886826,0.961538,0.308642,0.467290,0.675676,1,56,25,118,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.300000,0.338851,0.832228,0.923077,0.296296,0.448598,0.648649,2,57,24,117,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.400000,0.338851,0.832228,0.923077,0.296296,0.448598,0.648649,2,57,24,117,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,positive_oversampling_threshold_tuned,validation_f2_with_precision_floor,0.200000,0.500000,0.338851,0.832228,0.923077,0.296296,0.448598,0.648649,2,57,24,117,270,21,26,1.000000,not_applicable,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.300000,0.419444,0.776746,0.538462,0.333333,0.411765,0.479452,12,28,14,146,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.400000,0.419444,0.776746,0.000000,0.000000,0.000000,0.000000,26,1,0,173,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Logistic Regression,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.250000,0.500000,0.419444,0.776746,0.538462,0.333333,0.411765,0.479452,12,28,14,146,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.300000,0.200946,0.645225,0.115385,0.166667,0.136364,0.122951,23,15,3,159,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.400000,0.200946,0.645225,0.115385,0.166667,0.136364,0.122951,23,15,3,159,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,Random Forest,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.300000,0.500000,0.200946,0.645225,0.115385,0.166667,0.136364,0.122951,23,15,3,159,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.400000,0.300000,0.354584,0.861074,0.000000,0.000000,0.000000,0.000000,26,3,0,171,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.400000,0.354584,0.861074,0.000000,0.000000,0.000000,0.000000,26,1,0,173,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,XGBoost,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.500000,0.354584,0.861074,0.000000,0.000000,0.000000,0.000000,26,1,0,173,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.500000,0.300000,0.328641,0.793324,0.038462,0.250000,0.066667,0.046296,25,3,1,171,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.400000,0.328641,0.793324,0.884615,0.258427,0.400000,0.595855,3,66,23,108,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
new_transition,canopy_trajectory_plus_OISST_plus_habitat,LightGBM,hard_negative_threshold_tuned,validation_f2_with_precision_floor,0.100000,0.500000,0.328641,0.793324,0.884615,0.258427,0.400000,0.595855,3,66,23,108,270,21,26,3.214815,hard_negative_any,computed,Fallback feature family if CRW coverage is incomplete.
at_risk_original,canopy_only,Logistic Regression,original_distribution,default_0_50,0.500000,,0.506422,0.461574,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,Random Forest,original_distribution,default_0_50,0.500000,,0.550163,0.599074,0.111111,0.555556,0.185185,0.132275,40,4,5,44,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,XGBoost,original_distribution,default_0_50,0.500000,,0.548658,0.551389,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,LightGBM,original_distribution,default_0_50,0.500000,,0.531858,0.544213,0.044444,0.666667,0.083333,0.054645,43,1,2,47,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,Logistic Regression,class_weighted,default_0_50,0.500000,,0.506422,0.461574,0.222222,0.476190,0.303030,0.248756,35,11,10,37,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,Random Forest,class_weighted,default_0_50,0.500000,,0.557470,0.595602,0.577778,0.553191,0.565217,0.572687,19,21,26,27,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,XGBoost,class_weighted,default_0_50,0.500000,,0.554282,0.556019,0.311111,0.466667,0.373333,0.333333,31,16,14,32,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,LightGBM,class_weighted,default_0_50,0.500000,,0.522717,0.537963,0.466667,0.512195,0.488372,0.475113,24,20,21,28,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,Logistic Regression,positive_oversampling_train_only,default_0_50,0.500000,,0.506422,0.461574,0.222222,0.476190,0.303030,0.248756,35,11,10,37,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_only,Random Forest,positive_oversampling_train_only,default_0_50,0.500000,,0.543328,0.547685,0.311111,0.482759,0.378378,0.334928,31,15,14,33,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_only,XGBoost,positive_oversampling_train_only,default_0_50,0.500000,,0.525036,0.491435,0.288889,0.464286,0.356164,0.312500,32,15,13,33,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_only,LightGBM,positive_oversampling_train_only,default_0_50,0.500000,,0.521522,0.511574,0.377778,0.447368,0.409639,0.389908,28,21,17,27,258,38,45,1.000000,not_applicable,computed,
at_risk_original,canopy_only,Logistic Regression,random_negative_undersampling_train_only,default_0_50,0.500000,,0.506422,0.461574,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_only,Random Forest,random_negative_undersampling_train_only,default_0_50,0.500000,,0.532887,0.572917,0.155556,0.538462,0.241379,0.181347,38,6,7,42,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_only,XGBoost,random_negative_undersampling_train_only,default_0_50,0.500000,,0.526433,0.522222,0.022222,0.500000,0.042553,0.027473,44,1,1,47,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_only,LightGBM,random_negative_undersampling_train_only,default_0_50,0.500000,,0.531858,0.544213,0.044444,0.666667,0.083333,0.054645,43,1,2,47,258,38,45,2.701550,random_negative,computed,
at_risk_original,canopy_only,Logistic Regression,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.506422,0.461574,0.000000,0.000000,0.000000,0.000000,45,0,0,48,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_only,Random Forest,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.532887,0.572917,0.155556,0.538462,0.241379,0.181347,38,6,7,42,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_only,XGBoost,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.526433,0.522222,0.022222,0.500000,0.042553,0.027473,44,1,1,47,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_only,LightGBM,hard_negative_undersampling_train_only,default_0_50,0.500000,,0.531858,0.544213,0.044444,0.666667,0.083333,0.054645,43,1,2,47,258,38,45,2.701550,hard_negative_any,computed,
at_risk_original,canopy_only,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.300000,0.506422,0.461574,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
at_risk_original,canopy_only,Logistic Regression,class_weighted_threshold_tuned,validation_f2_with_precision_floor,0.050000,0.400000,0.506422,0.461574,1.000000,0.483871,0.652174,0.824176,0,48,45,0,258,38,45,2.701550,not_applicable,computed,
